Latitude,Longitude,Total dead+missing,Main ID,Region,Incident date,Year,Month,Dead,Missing,Total,Females,Males,Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration route,Location description,Information Source,URL,Source Quality
32.3173828,15.17647054,1,2025.MMP1025,Northern Africa,14/08/2025,2025,August,1,0,1,,1,,Niger,Western Africa,Vehicle accident / death linked to hazardous transport,Libya,,"Unspecified location in Ras Al-magil, Misrata, Libya",IOM Libya Displacement Tracking Matrix,,2
11.309261,42.928753,3,2025.MMP1051,Eastern Africa,14/08/2025,2025,August,3,0,3,0,3,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"Hollholl, Djibouti",Local community in Holholl via IOM Djibouti,,4
31.70228153,23.85187993,4,2025.MMP1643,Northern Africa,14/08/2025,2025,August,4,0,4,1,2,1,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Unspecified location in the Sahara Desert south of Tobruk, Libya",IOM Mali Displacement Tracking Matrix,,2
35.8438581,50.9714995,1,2025.MMP1842,Southern Asia,14/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Karaj district, Alborz province, Iran",IOM Afghanistan,,4
35.3499909,51.844772,1,2025.MMP1843,Southern Asia,14/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Karizak district, Tehran province, Iran",IOM Afghanistan,,4
35.5501285,51.5150077,1,2025.MMP1844,Southern Asia,14/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Waramen district, Tehran province, Iran",IOM Afghanistan,,4
30.885846,62.0282394,1,2025.MMP1845,Southern Asia,14/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Zaranj district, Zero Point province, Iran",IOM Afghanistan,,4
32.53937195,-117.0389355,1,2025.MMP1032,Central America,14/09/2025,2025,September,1,0,1,,1,,Unknown,Unknown,Violence,Mexico,US-Mexico border crossing,"Inside of ""Tu Lugar es a mi lado"" Migrant Shelter,zona norte, Tijuana, Baja California, Mexico","El Tiempo de Monclova, Hiptex","https://perma.cc/C4LZ-KV6H, https://perma.cc/HN9C-82WM",3
36.2972006,59.60669,1,2025.MMP1913,Southern Asia,14/09/2025,2025,September,1,0,1,0,1,1,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Mashhad district, Khorasan province, Iran",IOM Afghanistan,,4
36.2972006,59.60669,1,2025.MMP1914,Southern Asia,14/09/2025,2025,September,1,0,1,0,1,0,Afghanistan,Southern Asia,Drowning,Iran (Islamic Republic of),Afghanistan to Iran,"Mashhad district, Khorasan province, Iran",IOM Afghanistan,,4
27.1962543,56.2883647,1,2025.MMP1915,Southern Asia,14/09/2025,2025,September,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas district, Hormozgan province, Iran",IOM Afghanistan,,4
37.53224801,3.280997755,24,2025.MMP2337,Mediterranean,14/09/2025,2025,September,,24,24,,,,Algeria,Northern Africa,Drowning,Algeria,Western Mediterranean,"Unspecified location in the Mediterranean - departure from Ain Taya, Algeria","Alarm Phone, Francisco Jose Clemente Martin, CIPIMD via Nuovi Desaparecidos","https://perma.cc/3NT8-U2UW, https://perma.cc/Y93D-CUL4, https://perma.cc/3839-BPN3",4
36.48750922,28.07255429,2,2025.MMP1080,Mediterranean,14/10/2025,2025,October,2,0,2,,1,1,Kuwait,Western Asia,Drowning,Greece,Eastern Mediterranean,"Unspecified location near Rhodes, Greece","Hellenic Coast Guard, UNHCR, IOM Greece",https://perma.cc/2EQV-VKPE,4
38.96124134,8.595668353,1,2025.MMP1082,Mediterranean,14/10/2025,2025,October,1,0,1,,1,,Algeria,Northern Africa,Accidental death,Italy,Central Mediterranean,"Remains found after arrival in Porto Pino, Sardinia, Italy. Injury reportedly occurred in rough seas after departure from Annaba, Algeria.","Cagliari Today, CagliariPad","https://perma.cc/P87R-U6T2, https://perma.cc/UH73-SNWJ",3
35.87939725,-5.334128056,1,2025.MMP1094,Mediterranean,14/10/2025,2025,October,1,0,1,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Remains washed ashore at Almadraba beach, Ceuta, Spain","Ceuta al Dia, El Faro de Ceuta","https://perma.cc/ZRY4-HLLT, https://perma.cc/6UHQ-FXGP, https://perma.cc/RBZ3-63KM",3
35.8956652,-5.309203848,1,2025.MMP1095,Mediterranean,14/10/2025,2025,October,1,0,1,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered from the Bay of Ceuta, Spain","El Faro de Ceuta, Ceuta al Dia","https://perma.cc/39CR-QGUB, https://perma.cc/ZRY4-HLLT",3
-34.31611577,-55.74442021,1,2025.MMP1105,South America,14/10/2025,2025,October,1,0,1,,1,,Cuba,Caribbean,Vehicle accident / death linked to hazardous transport,Uruguay,,"Close to Kilometer marker 82, on 7th Highway (Ruta 7 General Aparicio Saravia),Departamento de Canelones, Uruguay",Cibercuba,https://perma.cc/8BHX-T54J,1
34.7243628,50.4603026,1,2025.MMP2018,Southern Asia,14/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Barak Abad district, Qom province, Iran",IOM Afghanistan,,4
27.84614,52.062896,1,2025.MMP2019,Southern Asia,14/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kangan district, Bushehr province, Iran",IOM Afghanistan,,4
31.0301788,61.4900813,1,2025.MMP2020,Southern Asia,14/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Zabol district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2021,Southern Asia,14/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.8438581,50.9714995,1,2025.MMP2022,Southern Asia,14/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Karaj district, Alborz province, Iran",IOM Afghanistan,,4
33.66345623,12.35543481,2,2025.MMP2411,Mediterranean,14/10/2025,2025,October,,2,2,,,,Eritrea,Eastern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location 1 hour after departure from Zuwara, Libya. Survivors disembarked in Lampedusa, Italy",UNHCR,,4
32.56452279,-117.1323448,4,2025.MMP1628,North America,14/11/2025,2025,November,4,0,4,,,,Unknown,Latin America / Caribbean (P),Drowning,United States of America,US-Mexico border crossing,"Off the Coast of Imperial Beach, San Diego County,California,United States of America","United States Coast Guard Southern California,US Coast Guard,Los Angeles Times,Telemundo","https://perma.cc/U76L-3684, https://perma.cc/VNT4-4VLV, https://perma.cc/5ECV-D8BA, https://perma.cc/N9U9-KWGP?type=image",5
27.49472743,62.844138,7,2025.MMP1649,Southern Asia,14/11/2025,2025,November,7,0,7,,,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Unknown border area with Pakistan in Saravan, Sistan and Baluchestan province, Iran","Khaama Press, Hasht-e Subh Daily (8AM. Media), Afghanistan International","https://perma.cc/9WBK-XMZK, https://perma.cc/JX2C-FHRJ, https://perma.cc/WZ9R-DYHS",3
32.6538966,51.6659656,1,2025.MMP2160,Southern Asia,14/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2161,Southern Asia,14/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
35.28829468,-2.937161458,1,2025.MMP1695,Mediterranean,14/12/2025,2025,December,1,0,1,,1,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Remains washed up at San Lorenzo beach, Melilla, Spain","El Faro de Melilla, El Pais, Francisco Jose Clemente Martin","https://perma.cc/J8NZ-6CSJ, https://perma.cc/Z9LQ-YMF5, https://archive.vn/V1AUU",3
27.1962543,56.2883647,1,2025.MMP2270,Southern Asia,14/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas district, Hormozgan province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP2271,Southern Asia,14/12/2025,2025,December,1,0,1,0,1,1,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
38.7931795,1.419326217,1,2025.MMP0018,Mediterranean,15/01/2025,2025,January,1,0,1,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Remains found on the beach of Sa Torreta, S'Espalmador, Balearic Islands, Spain","La Voz de Ibiza, PeriÃ³dico de Ibiza y Formentera, Francisco Jose Clemente Martin","https://perma.cc/5RAS-HGDL, https://perma.cc/A8MR-AHUB, https://perma.cc/P8M4-6KFB, https://perma.cc/ZGU5-8DLR?type=standard",4
23.60717049,-16.87387973,6,2025.MMP0019,Northern Africa,15/01/2025,2025,January,2,4,6,,,,Unknown,Unknown,Mixed or unknown,Western Sahara,Western Africa / Atlantic route to the Canary Islands,"60 miles off Al Dakhla, Western Sahara - presumed departure from Mauritania on 2 Jan","Caminando Fronteras via EFE and El Diario, Alarm Phone, Dakhla Today, Houna Sahara, Pakistan's PM Shehbaz Sharif, Pakistan's MoFA","https://perma.cc/5VQJ-GW3E, https://perma.cc/44U8-N6CS, https://perma.cc/5S7V-KYJX, https://perma.cc/G3DR-68VS, https://perma.cc/T3QA-FDZN, https://perma.cc/UA9B-QWJU, https://perma.cc/3TD3-25JQ",5
23.60717049,-16.87387973,44,2025.MMP0019,Northern Africa,15/01/2025,2025,January,13,31,44,,,,Pakistan,Southern Asia,Mixed or unknown,Western Sahara,Western Africa / Atlantic route to the Canary Islands,"60 miles off Al Dakhla, Western Sahara - presumed departure from Mauritania on 2 Jan","Associated Press (AP), Associated Press of Pakistan (APP), Radio Pakistan","https://archive.ph/n98Xv, https://perma.cc/54KM-2ZWW, https://perma.cc/GDJ8-DFKB",5
32.8699661,13.10089389,1,2025.MMP0022,Mediterranean,15/01/2025,2025,January,1,0,1,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains found in Qerqarish, Libya",IOM Libya,,4
36.2972006,59.60669,1,2025.MMP0347,Southern Asia,15/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Afghanistan to Iran,"Mashad district, Razawi Khurasan province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0348,Southern Asia,15/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
50.968225,1.830112,1,2025.MMP0081,Europe,15/02/2025,2025,February,1,0,1,,,,Unknown,Unknown,Drowning,France,Mainland Europe to the UK,"Off Calais, Pas-de-Calais, France - English Channel crossing","PrÃ©fecture maritime de la Manche et de la mer du Nord, France Bleu, France3, Calais Migrant Solidarity, Calais Border Monitoring","https://perma.cc/9KWX-7AWW, https://perma.cc/S67D-T97J?type=image, https://perma.cc/2VCD-6HHW?type=image, https://perma.cc/7WLE-EGZR, https://perma.cc/Q82J-V4KZ",5
37.18261996,-0.785772594,3,2025.MMP0093,Mediterranean,15/02/2025,2025,February,,3,3,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"50 KM off Cartagena, Spain - departure from Mostaganem, Algeria",Francisco Jose Clemente Martin,https://archive.ph/4S3Sr,4
36.2972006,59.60669,1,2025.MMP0461,Southern Asia,15/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Mashhad district, Razawi Khurasan province, Iran",IOM Afghanistan,,4
31.890628,54.5218074,1,2025.MMP0462,Southern Asia,15/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd County district, Yazd province, Iran",IOM Afghanistan,,4
37.6067393,44.8425388,1,2025.MMP0463,Southern Asia,15/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia County district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
37.6067393,44.8425388,1,2025.MMP0464,Southern Asia,15/02/2025,2025,February,1,0,1,,1,1,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia County district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
37.6067393,44.8425388,1,2025.MMP0465,Southern Asia,15/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia County district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
37.6067393,44.8425388,1,2025.MMP0466,Southern Asia,15/02/2025,2025,February,1,0,1,,1,1,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia County district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
22.4497579,-23.19216866,60,2025.MMP2325,Western Africa,15/02/2025,2025,February,,60,60,,,,Unknown,Western Africa (P),Drowning,Mauritania,Western Africa / Atlantic route to the Canary Islands,Unspecfied location between Mauritania and the Canary Islands,Alarm Phone,"https://perma.cc/7JNS-VBE7, https://perma.cc/5FED-T2FJ, https://perma.cc/A2EN-62MR",4
32.79279859,12.72669665,3,2025.MMP0135,Mediterranean,15/03/2025,2025,March,3,0,3,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains washed ashore near Espan Sea Port, Al-Zawiya, Libya","LRC Al-Zawiya, IOM Libya",https://perma.cc/3Z96-AZ4K,4
29.6266426,52.4465474,1,2025.MMP0559,Southern Asia,15/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
12.1667,6.25,3,2025.MMP0608,Western Africa,15/03/2025,2025,March,3,0,3,1,2,,Unknown,Western Africa (P),Violence,Nigeria,Sahara Desert crossing,"Zamfara, Zamfara, Nigeria",IOM Niger Displacement Tracking Matrix,,2
12.93880689,43.40522293,18,2025.MMP1135,Western Asia,15/03/2025,2025,March,4,14,18,,,,Ethiopia,Eastern Africa,Drowning,Yemen,Eastern Route to/from EHOA,"Boat capsized off the coasts of Dhubab, Taiz Governorate, Yemen - EHOA-Yemen crossing",Humanitarian Partners,,3
14.79069131,-19.29712053,40,2025.MMP2326,Western Africa,15/03/2025,2025,March,,40,40,,,,Unknown,Western Africa (P),Drowning,Senegal,Western Africa / Atlantic route to the Canary Islands,"Unspecified location between Mbour, Senegal and the Canary Islands","Alarm Phone, Ebrima Migrants Situation via Nuovi Desaparecidos","https://perma.cc/FTX2-PYJJ, https://perma.cc/PP2R-HX6Z, https://perma.cc/2D5W-Y748",4
29.24988167,-103.0284702,1,2025.MMP0232,North America,15/04/2025,2025,April,,1,1,,1,,Mexico,Central America,Mixed or unknown,United States of America,US-Mexico border crossing,"Undeterminded location close to La Noria, Big Bend National Park, Texas, United States of America",Super Channel 12,https://perma.cc/QRX7-823H,1
14.67680652,-92.14851152,3,2025.MMP0233,Central America,15/04/2025,2025,April,,3,3,,3,,Guatemala,Central America,Mixed or unknown,Mexico,,"Close to TecÃºn Uman Border Crossing (transboder area of Guatemala and Mexico) Ciudad Hidalgo, Chiapas, Mexico",Diario del Sur,https://perma.cc/PCL3-G6LE,1
38.834086,1.42594,1,2025.MMP0709,Mediterranean,15/04/2025,2025,April,1,0,1,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"In the Balearic Sea, the canal between Ibiza and Formentera, Balearic Islands, Spain","La Voz de Ibiza, La Razon","https://perma.cc/88GP-RVEN, https://perma.cc/WS2D-QEQ6",3
32.6538966,51.6659656,1,2025.MMP1204,Southern Asia,15/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Esfahan district, Esfahan province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1205,Southern Asia,15/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1206,Southern Asia,15/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP1207,Southern Asia,15/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
30.5757091,58.0071922,1,2025.MMP1208,Southern Asia,15/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman County district, Kerman province, Iran",IOM Afghanistan,,4
20.20127997,12.98324765,4,2025.MMP0965,Western Africa,15/05/2025,2025,May,4,0,4,0,2,2,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Niger,Sahara Desert crossing,"Seguedine, Niger",IOM Niger Displacement Tracking Matrix,,2
20.20127997,12.98324765,1,2025.MMP0966,Western Africa,15/05/2025,2025,May,1,0,1,0,1,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Niger,Sahara Desert crossing,"Seguedine, Niger",IOM Niger Displacement Tracking Matrix,,2
36.2795045,50.0045669,1,2025.MMP1332,Southern Asia,15/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Qazwin district, Qazwin province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1333,Southern Asia,15/05/2025,2025,May,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
